Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
2312942,2312942,17.3,0.9216265485,2.0608196123,921.6265485028,2060.8196123208,0.5726720101,1.2805335433,3023.70924539,6761.2194168867,797324400000,22.9603499373,82657.2597742512,51360.0067747285,0.086732912,33.7391014099,12975059,8062327.5,69,0,0.0591071,3.120,2458000.5,0.7766438887734540,2.26319603381811,9.064507173740580,352.6914107643230,1243.602787733990,0.5054986650569560,299.7393341963950,4.020893402579270,2458582.732961670000,191.4543290913350,0.2894814996804320,FALSE
3170221,3170221,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391,797324400000,7.5164621883,27059.2638778848,16813.5742690112,0.2360511039,91.8238754272,35312740,21942320,17,1,0.00576149,6.132,2458000.5,0.01394849751423770,0.988667858326567,4.320908199813250,264.4056022167970,359.0658068186290,0.9748774271622920,87.81644303895900,1.002458289490840,2457942.407117800000,58.24402434197090,1.00260173250594,FALSE
3601408,3601408,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,797324400000,21.5347344882,77525.044157425,48171.0475765955,0.4674758318,181.8480987549,69933392,43454592,36,1,0.264451,3.214,2458000.5,0.4445997797497420,2.250574629195570,40.07490632410600,190.8023227140370,1233.214308376650,1.249969644744860,16.17455002900160,3.251179613646280,2458488.263585530000,217.6120228280010,0.2919200641402610,FALSE
3772759,3772759,28.15,0.0062309602,0.0139328506,6.2309601911,13.9328505524,0.003871738,0.0086574693,20.4427834334,45.7114534065,797324400000,13.5922329378,48932.0385761632,30404.4658586165,0.3228583667,125.5919036865,48298924,30011560,14,4,4.42295E-05,5.916,2458000.5,0.1458940283310570,1.033210407631440,3.174319580769290,10.44411032877470,383.6026380708880,0.8824711791485180,85.73153235954240,1.183949636114370,2458145.012052370000,224.3796113696920,0.9384711268160620,FALSE
3409964,3409964,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,797929200000,8.1878859535,29476.3894326732,18315.4820894296,0.3826167269,148.8379058838,57238648,35566448,32,2,0.0497576,5.797,2458000.5,0.2962061287988720,1.052079402640930,7.906473496389840,128.8405407963470,394.1587791697580,0.7404470355956290,242.293197578416,1.363711769686230,2457881.085681770000,109.0655767033020,0.9133375152985070,TRUE
3562320,3562320,25.6,0.0201629919,0.0450858206,20.1629919443,45.0858206172,0.0125286985,0.0280150214,66.1515504905,147.9193637137,797929200000,14.0912031607,50728.3313784829,31520.6123501468,0.2689702852,104.6294403076,40237380,25002350,10,7,0.024568,6.797,2458000.5,0.1986104067958220,0.8633230890356340,15.29060134113290,18.63948790340440,292.993820551631,0.691858139126041,344.8005314441180,1.034788038945230,2458132.945059470000,197.2654367936370,1.228694855482670,FALSE
3747992,3747992,25.4,0.022108281,0.0494356193,22.1082810359,49.435619262,0.0137374447,0.0307178602,72.5337327539,162.1903570994,797929200000,11.1995010545,40318.2037961903,25052.163908805,0.2328691339,90.5860900879,34836728,21646538,17,5,0.0053862,6.790,2458000.5,0.177454625327355,0.8693364318543380,1.86779849136472,150.0050896869120,296.0603493553380,0.7150686610562060,204.9786870571120,1.023604202652470,2457906.713911320000,114.0409109070570,1.21596830100312,FALSE
3373683,3373683,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,798534000000,9.3048655227,33497.5158818422,20814.0536878035,0.0362417486,14.0980396271,5421688.5,3368881,44,1,0.0215286,5.768,2457800.5,0.1290438595815370,1.061197120692010,15.08972042172530,215.4436355173160,399.2937581924140,0.924256148461097,61.17301359257870,1.198138092922920,2457865.405627990000,301.4816144786950,0.9015918546528370,TRUE
3719206,3719206,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,798534000000,26.0538805106,93793.9698381571,58279.9253141594,0.4006429748,155.850112915,59935336,37242092,9,1,0.175606,4.380,2458000.5,0.5458440282992360,1.487152224729360,10.42495328796340,114.7292730820400,662.4171450359280,0.6753990636889150,354.1692340425910,2.298905385769810,2457734.922679200000,144.331764664412,0.543464194273647,FALSE
3394543,3394543,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408,798534000000,19.2686125665,69367.0052395429,43101.9594500927,0.4392369614,170.8631744385,65708916,40829628,34,0,0.0337336,5.148,2458000.5,0.523263108804333,1.182148764701510,23.27720540354020,65.77208245525730,469.4686819583910,0.5635739270145940,110.1549531441410,1.800723602388420,2457785.992688910000,164.4894216808610,0.7668243140272070,TRUE
2489486,2489486,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,798534000000,9.3048655241,33497.5158868348,20814.0536909058,0.0362417486,14.0980396271,5421688.5,3368881,45,1,0.020437,5.768,2458000.5,0.1290153472152780,1.061191066459370,15.0900047631558,215.4428312993690,399.2903411827810,0.924281132558361,61.18913869575110,1.198101000360370,2457865.416955750000,121.790814642756,0.9015995702115030,TRUE
2356991,2356991,18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,799916400000,14.3425306846,51633.110464672,32082.8068884513,0.2269234082,88.2732086182,33947260,21093848,52,0,0.00433054,3.539,2458000.5,0.5324847482604940,2.10401812174821,8.168524524209120,299.0216815675570,1114.737576501410,0.9836605618535970,332.9520294576550,3.224375681642820,2457678.053524110000,104.1327876318540,0.322945962878416,TRUE
3648769,3648769,24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,799916400000,10.8435350851,39036.7263062466,24255.9036317897,0.3079150576,119.7789611816,46063436,28622494,12,3,0.0666464,6.379,2458000.5,0.2473747528584080,0.9352170073812010,7.028450269921950,204.1993482802670,330.3444547300050,0.7038679313112970,23.65247194162790,1.166566083451110,2458103.637073680000,247.60414775645,1.089771584918030,FALSE
3773650,3773650,21.494,0.1335841639,0.2987032712,133.5841639131,298.7032712272,0.0830053255,0.1856055503,438.2682683328,979.9976403732,799916400000,15.6786970401,56443.3093445288,35071.6774091046,0.1947745932,75.7673187256,29137866,18105430,9,5,0.0739088,6.696,2458000.5,0.3838850579102440,0.8740622180160320,10.8683759590036,100.3027572519900,298.4777407624750,0.5385227928357910,257.1689856660800,1.209601643196270,2457968.782320910000,38.2553300025332,1.206120091502850,FALSE
2088959,2088959,17.4,0.8801465209,1.9680674509,880.1465209007,1968.067450894,0.5468975238,1.22290004,2887.6199116319,6456.914415591,800521200000,36.9027872256,132850.0340120190,82547.8447448572,0.3090826956,120.2331619263,46238112,28731030,42,0,0.0508661,3.580,2458000.5,0.5639780444598700,1.723590507735430,53.82827282376170,38.98727038019350,826.5127687372670,0.7515233037332080,114.9699500537070,2.695657711737650,2458079.943265860000,325.3972971861630,0.4355649587241130,FALSE
3277704,3277704,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,800521200000,15.7970850712,56869.5062562905,35336.4995957489,0.1834604628,71.3661193848,27445294,17053716,18,0,0.0549144,5.293,2458000.5,0.1538369907726770,1.157817149428840,31.0424516089619,49.31999676585110,455.0492405086500,0.9797020432957110,246.8332902517550,1.335932255561980,2458117.763610540000,267.2300401028930,0.7911231751482430,FALSE
3459306,3459306,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,800521200000,20.2894533769,73042.032156736,45385.478258723,0.2034854101,79.1558227539,30440984,18915152,30,0,0.0812573,5.010,2458000.5,0.4765100329390350,1.253468714046950,5.80092536793395,191.2587796617730,512.5882832519680,0.6561782958283870,147.9375112842550,1.850759132265510,2458112.460028540000,281.3684518532310,0.7023180430814460,FALSE
3562321,3562321,20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,800521200000,19.8548506193,71477.4622295909,44413.3153503811,0.1496882423,58.2287254333,22393042,13914392,24,1,0.117551,6.468,2458000.5,0.526542700061064,0.8963389405575240,20.13021458154910,38.78160579508240,309.9608358537070,0.424378214626492,334.98067422639,1.368299666488560,2457976.506133840000,27.86736522773490,1.161437053840930,FALSE
3701883,3701883,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,800521200000,24.7182552115,88985.7187613528,55292.265082575,0.3425756907,133.2619476318,51248596,31844400,18,2,0.00215466,4.092,2458000.5,0.5332462604352890,1.653696612656540,7.502275135786710,74.49124208498930,776.7516457501830,0.7718690780629320,250.7422433155760,2.535524147250140,2457669.892935060000,153.2259944718530,0.4634686028277600,TRUE
3728898,3728898,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,800521200000,11.3966022742,41027.7681871315,25493.0596271651,0.2338387796,90.9632873535,34981784,21736672,26,1,0.0499383,5.512,2458000.5,0.4988696932157260,1.100327266788940,10.78773208277200,16.98040476322840,421.5812038217390,0.5514073407690430,125.9795009921140,1.649247192808830,2457807.135336050000,165.1195034118490,0.8539280137171920,FALSE
3484042,3484042,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,801126000000,15.4554198905,55639.5116057431,34572.2287530241,0.1096739132,42.6631507874,16406984,10194827,8,7,0.0947896,4.044,2458000.5,0.4908497989594160,1.661650553101950,22.1301664250267,72.21757892144070,782.3624022976000,0.8460297131710550,100.3153715205700,2.477271393032840,2457629.305441270000,170.8032501941030,0.4601448113339440,FALSE
3330689,3330689,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,801126000000,14.6851764215,52866.635117418,32849.2711372645,0.3870564736,150.5649719238,57902824,35979148,16,0,0.021176,5.170,2458000.5,0.1896829317424600,1.233608012173820,5.565071112894870,215.9032878169590,500.4540394052880,0.9996136278037020,323.5602403844880,1.46760239654394,2457831.348117980000,121.6788610599900,0.7193467764348630,FALSE
3605319,3605319,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,801126000000,19.5361708097,70330.2149148512,43700.4604841752,0.346919794,134.9517974854,51898464,32248210,29,2,0.0613713,3.232,2458000.5,0.591282535960133,2.269587545102290,28.17732240810390,95.20300055129500,1248.874609320110,0.9276200658506740,158.5215330934830,3.611555024353900,2458591.874608310000,189.5306371002730,0.2882595236650570,FALSE
3694462,3694462,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,801126000000,4.8238986328,17366.0350781873,10790.578851777,0.4017865719,156.2949676514,60106416,37348396,13,6,0.00120536,4.769,2458000.5,0.3500664333192880,1.365936091394590,0.6544971567741350,214.1302323153940,583.1012834449410,0.887767715737998,119.6465718765470,1.844104467051180,2458076.200143040000,313.2636057069760,0.617388454151796,FALSE
3127399,3127399,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,802594800000,11.5082485302,41429.694708589,25742.801137123,0.0258608669,10.0598773956,3868730.5,2403917.75,12,7,0.0222117,5.054,2458000.5,0.202625295607249,1.253655419096380,20.00369553323630,256.4453282720150,512.7028130962500,0.9996331192123420,38.56656343615320,1.507677718980410,2458106.354887490000,285.6728098139620,0.7021611561402080,FALSE
3397922,3397922,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,802594800000,18.3327339774,65997.8423187595,41008.4926341203,0.355113415,138.1391143799,53124212,33009854,45,0,0.0142281,5.208,2457800.5,0.2348032024240590,1.187057031586830,27.42819291107600,91.3017276853694,472.395556943907,0.9083322391102430,58.2930682841533,1.465781824063410,2457814.671504380000,349.2002761211890,0.7620732132388510,TRUE
3672731,3672731,26.2,0.0152951935,0.0342010925,15.2951935344,34.201092472,0.0095039897,0.021251567,50.1810827555,112.2083122258,802594800000,7.9263615697,28534.9016509411,17730.478195275,0.1628003234,63.3293266296,24354582,15133236,12,6,0.00634687,5.537,2458000.5,0.1197566329200360,1.126601949757110,6.507326870768590,242.5828956419750,436.7713817183260,0.9916838936130460,318.5163366159040,1.261520005901160,2458071.889294430000,301.1588142652100,0.8242298261019400,FALSE
3463371,3463371,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,802594800000,19.6672789686,70802.2042868531,43993.7363247949,0.3665254682,142.578414917,54831432,34070672,19,1,0.113249,6.447,2458000.5,0.2991539178730140,0.9127170167367620,21.03334897898410,87.57392832159940,318.4950216186120,0.6396741452705900,23.61692199702260,1.185759888202930,2458072.706002080000,278.3844048313940,1.130315940796990,FALSE
2484402,2484402,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,802594800000,18.3327075668,65997.7472403997,41008.433556125,0.3551124243,138.1387329102,53124064,33009764,72,0,0.014981,5.208,2458000.5,0.2347705612442140,1.18707590311588,27.42934756970820,91.29622833768230,472.4068220242750,0.9083854271018820,58.30311252249620,1.465766379129880,2457814.668317110000,141.6139706740250,0.7620550407324580,TRUE
3776112,3776112,20.616,0.2001497153,0.447548369,200.1497152635,447.5483690065,0.1243672287,0.2780935776,656.6591918253,1468.3345909714,802594800000,17.4813559273,62932.8813383124,39104.0450737975,0.3236887064,125.9149093628,48423144,30088746,5,5,0.317486,5.612,2458000.5,0.4054789391223800,1.062613440594970,29.97955176309090,280.3174924693280,400.0933971167240,0.6317460700053420,202.1321893156030,1.493480811184610,2458183.941818240000,194.9409036905400,0.8997899055429130,FALSE
2154244,2154244,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,803199600000,16.1254927357,58051.773848434,36071.1147004339,0.3009671033,117.0762023926,45024036,27976640,253,0,0.0636542,3.367,2458000.5,0.5484018822965250,2.306718529428720,3.246143241153580,213.2863017826750,1279.647443089680,1.041709745961740,98.0395632854609,3.571727312895710,2457601.275168720000,112.3129187151670,0.2813274874607550,FALSE
3363380,3363380,22.0,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233,803199600000,13.4752350082,48510.8460294847,30142.7531898207,0.0656199111,25.5261440277,9816599,6099751.5,17,7,0.0589302,5.364,2458000.5,0.30977234666475,1.150231297936060,20.01862819566330,268.0963340337390,450.5844479129490,0.7939214495671690,70.13595363127100,1.50654114630496,2458052.234193380000,318.6663283583580,0.7989623291870710,FALSE
3673983,3673983,23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,803199600000,4.3317191588,15594.1889718321,9689.6225864143,0.0942749026,36.6729354858,14103325,8763400,11,5,0.0949569,4.633,2458000.5,0.2318209307064730,1.438387666344340,7.096661497807140,253.4295183007640,630.1041683088880,1.104939298815690,18.92836310165710,1.771836033873,2458088.208847450000,309.8889442894270,0.5713341033216620,FALSE
3673919,3673919,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,803199600000,16.9382989689,60977.876287972,37889.2809634901,0.30841203,119.9722747803,46137780,28668688,50,4,0.0738937,3.500,2458000.5,0.5261474187914920,2.161978055705670,4.440911302351280,237.8567752670390,1161.11530358446,1.024458882212280,78.24190434677630,3.299497229199050,2458038.029903390000,348.3639762732330,0.3100467273910260,FALSE
2308242,2308242,16.5,1.332155667,2.978790628,1332.1556669813,2978.7906279817,0.8277628989,1.8509341113,4370.5895984589,9772.9354439076,803804400000,13.1145420116,47212.3512417499,29335.9190257418,0.046096606,17.9315795898,6895954,4284947,75,0,0.0436453,7.557,2458000.5,0.3399797159866460,0.7531844336406680,24.9272962782371,272.6928189515700,238.7538758060030,0.4971170038059510,156.6239373490320,1.009251863475380,2458103.876113850000,204.1265053446830,1.507828925434970,TRUE
2366746,2366746,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,803804400000,11.0655789028,39836.0840499454,24752.5934475897,0.4891910301,190.2953033447,73181936,45473148,38,0,0.0270542,5.556,2458000.5,0.4614920351674890,1.087142228849050,18.2835214315469,246.750955268562,414.0263438840220,0.5854347491409800,256.0421444347080,1.588849708557110,2458057.798667410000,310.1782421031940,0.8695098882423860,TRUE
3545558,3545558,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996,803804400000,12.5521761782,45187.8342415099,28077.9628930093,0.1217900305,47.3763198853,18219530,11321091,14,1,0.00108035,6.997,2458000.5,0.3884472788369990,0.830728067890893,5.059664077001310,166.1544806171290,276.5583358675000,0.5080340104651580,319.7961989090850,1.153422125316630,2458016.802544910000,338.7787406603180,1.301714514844630,FALSE
3608823,3608823,27.2,0.0096506147,0.0215794305,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.6621227185,70.7986587106,803804400000,12.5265347443,45095.5250793342,28020.6055694341,0.373472573,145.2808227539,55870700,34716444,7,7,0.00396247,6.385,2458000.5,0.3601241569688030,0.9297454068141840,0.4952217100602060,323.4926064565490,327.4496187621620,0.5949216259896090,264.2658160994400,1.264569187638760,2458072.033206990000,281.3559795432980,1.099405769232180,FALSE
3775092,3775092,21.571,0.1289302951,0.2882969041,128.9302950744,288.2969041454,0.0801135464,0.1791393356,422.9996692919,945.8560149965,803804400000,12.8353276218,46207.179438313,28711.3443571006,0.3169188022,123.2814102173,47410376,29459442,4,5,0.119136,4.491,2458000.5,0.294842973658921,1.498548586522000,6.801303325578500,56.16673208709450,670.0460779441440,1.056712065099480,259.3072848150320,1.940385107944520,2457965.063673360000,19.03910493734080,0.5372764826928960,FALSE
2090416,2090416,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,805186800000,24.3634556187,87708.4402273942,54498.6138735161,0.4537824533,176.5213623047,67884888,42181712,121,0,0.00197078,4.054,2458000.5,0.4921266252859240,1.694978563392390,7.83911684920814,326.9024685776040,806.0180023830770,0.8608344830581070,233.0557394203600,2.529122643726660,2457919.651618290000,36.11013318463240,0.4466401481550320,TRUE
2216523,2216523,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,805186800000,8.9531690586,32231.4086108898,20027.3438671387,0.1383051498,53.8007011414,20690156,12856266,67,0,0.0355235,6.454,2456346.5,0.4120948370750940,0.9138520280653590,5.208499321631480,205.2425729545680,319.0893040944800,0.53725832544902,211.1301076969900,1.290445730681700,2456372.826237360000,330.2984546084540,1.128210802996410,TRUE
2309728,2309728,18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807,805186800000,15.5946377133,56140.6957679617,34883.6451009315,0.3871723975,150.6100616455,57920168,35989924,45,0,0.243876,3.776,2458000.5,0.3929044048426270,1.90717825097135,19.80151512180680,90.67146973110700,962.0227781647920,1.15783951534465,235.8207925628000,2.656516986598050,2457630.109409080000,138.6044236764720,0.3742115136678530,FALSE
2458418,2458418,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,805186800000,31.6077353288,113787.8471836880,70703.3431569976,0.4129162592,160.6244354248,61771396,38382964,26,0,0.00803028,3.594,2458000.5,0.5374951507131840,1.854462055451620,38.50091552904150,124.7942812859420,922.4128707956810,0.8576976934647690,237.7160546006990,2.851226417438470,2458244.067896180000,264.9401353771950,0.3902807640676790,TRUE
3007951,3007951,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,805186800000,32.1814057516,115853.0607057030,71986.5865257187,0.2381173175,92.6276397705,35621844,22134388,34,0,0.22291,5.289,2458000.5,0.790756960368756,1.064507657848710,43.56115448362100,276.4541321668490,401.1636849031550,0.2227408180390010,160.10543676,1.906274497658430,2457979.536854730000,18.81210234352100,0.897389304036599,FALSE
2495829,2495829,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,805186800000,32.1814058882,115853.0611975710,71986.5868313461,0.2381172941,92.6276245117,35621840,22134386,37,0,0.22291,5.289,2458000.5,0.7907569689137180,1.064507658028580,43.56115504220870,276.4541314999230,401.1636850048280,0.2227408089804580,160.1054355754490,1.906274507076690,2457979.536854090000,18.8121029128578,0.8973893038091610,FALSE
3414393,3414393,20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557,805791600000,18.5175254845,66663.0917440337,41421.8527561747,0.32111022,124.9118728638,48037404,29849060,28,0,0.14088,4.574,2457600.5,0.2476966426679780,1.376451096446350,37.22407108829240,106.1303161194640,589.8473138359880,1.035508781059930,244.0632687260300,1.717393411832760,2457658.844275230000,324.3908879648890,0.6103274382293800,FALSE
3440397,3440397,20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557,805791600000,31.1285563305,112062.8027896720,69631.4676556156,0.4797684445,186.6299285889,71772336,44597264,26,1,0.00799405,3.918,2458000.5,0.6073127022277190,1.73386919363144,0.9209450537747630,317.3928578023470,833.9171826189520,0.6808684083377340,228.7276848309120,2.786869978925150,2458218.506292770000,265.8872187409410,0.4316975444364930,TRUE
2470594,2470594,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,805791600000,18.5175194475,66663.0700108924,41421.8392520459,0.3211118286,124.9124984741,48037648,29849210,32,0,0.141147,4.574,2458000.5,0.2476471761427560,1.376501611527480,37.22279206579990,106.1248590326740,589.8797847952180,1.035614874476750,244.0608253914650,1.717388348578210,2458248.696915190000,208.5269511313090,0.610293841693485,FALSE
3414402,3414402,19.7,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.1896295249,0.4240245083,1001.2442334633,2238.8501681036,805791600000,26.347867125,94852.3216501195,58937.5439719868,0.3719103572,144.6731262207,55637000,34571228,38,1,0.200346,3.568,2458000.5,0.4364161676008860,1.895561584856530,40.75589995690740,296.3182956877210,953.2466221849490,1.06830786254198,56.56054080211470,2.722815307171070,2457581.929204270000,158.0760770160070,0.3776567276733060,FALSE
2212359,2212359,16.7,1.214940408,2.7166893409,1214.9404079963,2716.6893408911,0.7549287363,1.6880719724,3986.0250881707,8913.0230571693,806396400000,20.2917992454,73050.4772834677,45390.7257320525,0.4068983202,158.2834472656,60871124,37823564,94,0,0.256265,3.427,2458000.5,0.707411422929393,2.016449150650890,15.95128044364070,168.5299865401230,1045.873933196460,0.5899899877241770,167.1005289202970,3.442908313577590,2458304.369211990000,255.4052559846540,0.3442097451456190,FALSE
